,goodreads_book_id,tag_id,count,tag_name,tag_count
228,228696,"[7457, 8067, 25438, 26735, 11221]","[24, 8, 100, 22, 91]","['classics', 'contemporary-fiction', 'realistic-fiction', 'school', 'family']",5
229,237665,"[7457, 15048, 8067, 25438, 18054]","[12, 28, 18, 28, 8]","['classics', 'humor', 'contemporary-fiction', 'realistic-fiction', 'library-books']",5
230,615233,"[7457, 1128, 15048, 12680, 22944]","[4, 3, 2, 2, 2]","['classics', '5-stars', 'humor', 'funny', 'paperback']",5
231,785092,"[5444, 24999, 31505, 21773, 21689]","[3, 4, 3, 27, 91]","['bookshelf', 'read-2016', 'unfinished', 'nonfiction', 'non-fiction']",5
232,815716,"[5444, 14764, 31505, 21773, 21689]","[8, 4, 4, 41, 190]","['bookshelf', 'home-library', 'unfinished', 'nonfiction', 'non-fiction']",5
233,598160,"[7457, 1128, 7404, 26735, 18054]","[13, 7, 10, 8, 6]","['classics', '5-stars', 'classic', 'school', 'library-books']",5
234,310272,"[7457, 7404, 15048, 12680, 14764]","[59, 19, 39, 13, 6]","['classics', 'classic', 'humor', 'funny', 'home-library']",5
235,313620,"[11505, 11978, 21773, 21689, 11503]","[2, 2, 24, 55, 2]","['favorite-books', 'finished', 'nonfiction', 'non-fiction', 'favorite-authors']",5
236,342504,"[7457, 25153, 25506, 21773, 21689]","[13, 2, 4, 28, 89]","['classics', 'read-in-2017', 'recommended', 'nonfiction', 'non-fiction']",5
237,342994,"[7457, 7404, 14467, 14487, 1078]","[284, 77, 10, 9, 7]","['classics', 'classic', 'historical', 'historical-fiction', '4-stars']",5
238,394772,"[7457, 15048, 26837, 26735, 18054]","[9, 5, 6, 9, 4]","['classics', 'humor', 'science-fiction', 'school', 'library-books']",5
239,14572,"[11505, 5444, 25506, 21773, 21689]","[5, 4, 4, 142, 298]","['favorite-books', 'bookshelf', 'recommended', 'nonfiction', 'non-fiction']",5
240,1767779,"[7404, 15048, 12680, 14764, 11221]","[7, 13, 6, 5, 4]","['classic', 'humor', 'funny', 'home-library', 'family']",5
241,537296,"[7457, 7404, 15048, 14764, 26735]","[113, 40, 26, 15, 17]","['classics', 'classic', 'humor', 'home-library', 'school']",5
242,164723,"[7404, 6122, 21773, 21689, 26735]","[2, 2, 22, 78, 10]","['classic', 'calibre', 'nonfiction', 'non-fiction', 'school']",5
243,129650,"[7404, 14764, 21773, 21689, 2277]","[5, 3, 9, 28, 3]","['classic', 'home-library', 'nonfiction', 'non-fiction', 'american']",5
244,26581,"[7404, 8067, 23037, 30672, 14487]","[2, 2, 1, 2, 3]","['classic', 'contemporary-fiction', 'part-of-a-series', 'to-read-fiction', 'historical-fiction']",5
245,2505836,"[25153, 31505, 21773, 21689, 9484]","[1, 1, 7, 23, 3]","['read-in-2017', 'unfinished', 'nonfiction', 'non-fiction', 'didn-t-finish']",5
246,417780,"[7457, 7404, 21773, 25438, 26735]","[17, 7, 7, 6, 8]","['classics', 'classic', 'nonfiction', 'realistic-fiction', 'school']",5
247,13041934,"[25153, 18640, 22944, 32099, 25822]","[1, 23, 2, 4, 3]","['read-in-2017', 'love', 'paperback', 'want-to-read', 'reviewed']",5
248,420404,"[7457, 11505, 7404, 15048, 923]","[77, 5, 22, 37, 6]","['classics', 'favorite-books', 'classic', 'humor', '20th-century']",5
249,11857408,"[1128, 25153, 25147, 23037, 9484]","[26, 43, 29, 97, 48]","['5-stars', 'read-in-2017', 'read-in-2011', 'part-of-a-series', 'didn-t-finish']",5
250,460548,"[7457, 1128, 7404, 15048, 14764]","[87, 10, 24, 20, 13]","['classics', '5-stars', 'classic', 'humor', 'home-library']",5
251,90072,"[32989, 7457, 7404, 15048, 23037]","[3, 12, 2, 3, 1]","['ya', 'classics', 'classic', 'humor', 'part-of-a-series']",5
252,194870,"[7457, 1128, 5444, 7404, 14764]","[51, 2, 2, 13, 5]","['classics', '5-stars', 'bookshelf', 'classic', 'home-library']",5
253,2678349,"[11505, 11978, 31505, 21773, 21689]","[3, 4, 2, 2, 13]","['favorite-books', 'finished', 'unfinished', 'nonfiction', 'non-fiction']",5
254,716944,"[7457, 18640, 26735, 11221, 18054]","[10, 8, 5, 56, 7]","['classics', 'love', 'school', 'family', 'library-books']",5
255,181400,"[7457, 14764, 26735, 14487, 11221]","[16, 5, 5, 3, 3]","['classics', 'home-library', 'school', 'historical-fiction', 'family']",5
256,197436,"[32989, 7457, 21689, 31557, 1078]","[2, 2, 2, 1, 2]","['ya', 'classics', 'non-fiction', 'unread', '4-stars']",5
257,866222,"[11978, 31505, 6122, 21773, 21689]","[4, 3, 3, 29, 95]","['finished', 'unfinished', 'calibre', 'nonfiction', 'non-fiction']",5
258,646195,"[32989, 7457, 7404, 15048, 923]","[14, 55, 10, 7, 9]","['ya', 'classics', 'classic', 'humor', '20th-century']",5
259,404562,"[32989, 7457, 7404, 15048, 11221]","[3, 7, 2, 3, 1]","['ya', 'classics', 'classic', 'humor', 'family']",5
260,505304,"[7457, 1128, 7404, 14764, 11221]","[129, 7, 42, 10, 11]","['classics', '5-stars', 'classic', 'home-library', 'family']",5
261,815234,"[7457, 15048, 12680, 25438, 26735]","[8, 49, 16, 20, 9]","['classics', 'humor', 'funny', 'realistic-fiction', 'school']",5
262,103902,"[11978, 14552, 21773, 21689, 18054]","[2, 4, 6, 2, 1]","['finished', 'history', 'nonfiction', 'non-fiction', 'library-books']",5
263,94804,"[7457, 7404, 15048, 14764, 18054]","[27, 10, 13, 4, 3]","['classics', 'classic', 'humor', 'home-library', 'library-books']",5
264,96593,"[25153, 24999, 21773, 21689, 32099]","[4, 3, 28, 62, 5]","['read-in-2017', 'read-2016', 'nonfiction', 'non-fiction', 'want-to-read']",5
265,105548,"[7457, 7404, 15048, 14764, 26735]","[62, 22, 28, 10, 13]","['classics', 'classic', 'humor', 'home-library', 'school']",5
266,105552,"[7457, 7404, 15048, 14764, 31557]","[27, 21, 10, 7, 5]","['classics', 'classic', 'humor', 'home-library', 'unread']",5
267,106835,"[7457, 25506, 31505, 21773, 21689]","[22, 16, 19, 124, 395]","['classics', 'recommended', 'unfinished', 'nonfiction', 'non-fiction']",5
268,809849,"[7457, 25153, 7404, 15048, 18054]","[5, 3, 3, 4, 8]","['classics', 'read-in-2017', 'classic', 'humor', 'library-books']",5
269,808853,"[7457, 7404, 15048, 14764, 26735]","[60, 26, 9, 4, 4]","['classics', 'classic', 'humor', 'home-library', 'school']",5
270,107029,"[7457, 7404, 923, 14552, 2277]","[8, 2, 2, 2, 1]","['classics', 'classic', '20th-century', 'history', 'american']",5
271,113934,"[7457, 25506, 21773, 21689, 26735]","[5, 8, 70, 48, 18]","['classics', 'recommended', 'nonfiction', 'non-fiction', 'school']",5
272,122967,"[7457, 7404, 17217, 26735, 11221]","[223, 68, 12, 6, 7]","['classics', 'classic', 'kindle-books', 'school', 'family']",5
273,770051,"[7457, 15048, 12680, 14764, 11221]","[22, 50, 17, 8, 42]","['classics', 'humor', 'funny', 'home-library', 'family']",5
274,125507,"[7457, 7404, 15048, 12680, 26735]","[54, 19, 314, 73, 36]","['classics', 'classic', 'humor', 'funny', 'school']",5
275,2364284,"[11505, 11978, 5180, 14552, 32099]","[3, 6, 3, 3, 3]","['favorite-books', 'finished', 'books-i-have', 'history', 'want-to-read']",5
276,132688,"[7457, 21773, 21689, 9484, 25146]","[5, 10, 29, 1, 1]","['classics', 'nonfiction', 'non-fiction', 'didn-t-finish', 'read-in-2010']",5
277,134353,"[7457, 31505, 21773, 21689, 2277]","[3, 2, 51, 143, 2]","['classics', 'unfinished', 'nonfiction', 'non-fiction', 'american']",5
278,138069,"[7457, 7404, 15048, 12680, 26735]","[17, 7, 36, 11, 8]","['classics', 'classic', 'humor', 'funny', 'school']",5
279,142108,"[25153, 31505, 21773, 21689, 31557]","[1, 3, 11, 38, 2]","['read-in-2017', 'unfinished', 'nonfiction', 'non-fiction', 'unread']",5
280,24019,"[1128, 25506, 21773, 21689, 25822]","[3, 2, 18, 46, 4]","['5-stars', 'recommended', 'nonfiction', 'non-fiction', 'reviewed']",5
281,734542,"[7457, 7404, 21773, 21689, 26735]","[14, 4, 7, 7, 6]","['classics', 'classic', 'nonfiction', 'non-fiction', 'school']",5
282,158944,"[7457, 5444, 14552, 21773, 21689]","[3, 2, 2, 16, 35]","['classics', 'bookshelf', 'history', 'nonfiction', 'non-fiction']",5
283,159061,"[7457, 15048, 12680, 26735, 18054]","[6, 7, 4, 5, 4]","['classics', 'humor', 'funny', 'school', 'library-books']",5
284,161415,"[7457, 11505, 5444, 21773, 21689]","[1, 2, 2, 12, 39]","['classics', 'favorite-books', 'bookshelf', 'nonfiction', 'non-fiction']",5
285,191113,"[7457, 15048, 12680, 26735, 18054]","[19, 244, 92, 20, 14]","['classics', 'humor', 'funny', 'school', 'library-books']",5
286,201138,"[7457, 15048, 14764, 11221, 1078]","[5, 6, 4, 10, 4]","['classics', 'humor', 'home-library', 'family', '4-stars']",5
287,16170522,"[29011, 11978, 31505, 14552, 32099]","[2, 8, 2, 2, 2]","['supernatural', 'finished', 'unfinished', 'history', 'want-to-read']",5
288,542639,"[923, 14552, 21773, 21689, 26735]","[4, 34, 28, 87, 2]","['20th-century', 'history', 'nonfiction', 'non-fiction', 'school']",5
289,473623,"[18886, 7457, 1128, 7404, 26735]","[4, 48, 4, 10, 2]","['magic', 'classics', '5-stars', 'classic', 'school']",5
290,25790,"[26785, 11978, 14764, 21773, 21689]","[2, 1, 2, 9, 40]","['sci-fi-fantasy', 'finished', 'home-library', 'nonfiction', 'non-fiction']",5
291,207781,"[25506, 14764, 21773, 21689, 14467]","[2, 2, 20, 48, 1]","['recommended', 'home-library', 'nonfiction', 'non-fiction', 'historical']",5
292,18736925,"[31505, 14552, 21773, 21689, 9484]","[26, 303, 253, 742, 14]","['unfinished', 'history', 'nonfiction', 'non-fiction', 'didn-t-finish']",5
293,825081,"[15048, 12680, 25438, 26735, 11221]","[42, 19, 7, 79, 17]","['humor', 'funny', 'realistic-fiction', 'school', 'family']",5
294,33335,"[18886, 25506, 21773, 21689, 31557]","[2, 5, 34, 108, 2]","['magic', 'recommended', 'nonfiction', 'non-fiction', 'unread']",5
295,786256,"[2104, 7457, 7404, 26735, 11221]","[16, 53, 14, 18, 75]","['all-time-favorites', 'classics', 'classic', 'school', 'family']",5
296,95708,"[14764, 6122, 21773, 21689, 32099]","[4, 4, 91, 250, 7]","['home-library', 'calibre', 'nonfiction', 'non-fiction', 'want-to-read']",5
297,1055617,"[2104, 7457, 11978, 21773, 21689]","[3, 8, 2, 34, 118]","['all-time-favorites', 'classics', 'finished', 'nonfiction', 'non-fiction']",5
298,4591,"[14552, 21773, 21689, 29316, 26735]","[36, 226, 594, 5, 7]","['history', 'nonfiction', 'non-fiction', 'tbr', 'school']",5
299,368593,"[25506, 31505, 6122, 21773, 21689]","[24, 31, 15, 250, 1046]","['recommended', 'unfinished', 'calibre', 'nonfiction', 'non-fiction']",5
300,857445,"[15048, 8067, 12680, 25438, 26735]","[67, 7, 21, 24, 41]","['humor', 'contemporary-fiction', 'funny', 'realistic-fiction', 'school']",5
301,858514,"[15048, 8067, 25438, 26735, 11221]","[9, 6, 6, 56, 24]","['humor', 'contemporary-fiction', 'realistic-fiction', 'school', 'family']",5
302,420282,"[18886, 2104, 7457, 7404, 26735]","[29, 19, 292, 71, 24]","['magic', 'all-time-favorites', 'classics', 'classic', 'school']",5
303,10639,"[31505, 21773, 21689, 25822, 18054]","[8, 224, 640, 6, 6]","['unfinished', 'nonfiction', 'non-fiction', 'reviewed', 'library-books']",5
304,137894,"[2104, 29452, 30358, 8517, 18054]","[3, 2, 2, 3, 2]","['all-time-favorites', 'teen', 'thriller', 'crime', 'library-books']",5
305,9854,"[31505, 14552, 21773, 21689, 26735]","[5, 11, 121, 105, 7]","['unfinished', 'history', 'nonfiction', 'non-fiction', 'school']",5
306,545425,"[31505, 9638, 14552, 21773, 21689]","[4, 3, 60, 13, 52]","['unfinished', 'dnf', 'history', 'nonfiction', 'non-fiction']",5
307,133526,"[2104, 7457, 7404, 26735, 11221]","[15, 149, 59, 16, 46]","['all-time-favorites', 'classics', 'classic', 'school', 'family']",5
308,682920,"[2104, 7457, 15048, 12680, 26735]","[6, 13, 22, 13, 6]","['all-time-favorites', 'classics', 'humor', 'funny', 'school']",5
309,4224060,"[31505, 21773, 21689, 9484, 26735]","[11, 124, 84, 6, 7]","['unfinished', 'nonfiction', 'non-fiction', 'didn-t-finish', 'school']",5
310,61329,"[25506, 31505, 21773, 21689, 32099]","[8, 4, 23, 106, 3]","['recommended', 'unfinished', 'nonfiction', 'non-fiction', 'want-to-read']",5
311,417524,"[15048, 25438, 26735, 14487, 11221]","[10, 18, 7, 5, 6]","['humor', 'realistic-fiction', 'school', 'historical-fiction', 'family']",5
312,474858,"[15048, 8067, 12680, 26735, 11221]","[51, 8, 10, 36, 12]","['humor', 'contemporary-fiction', 'funny', 'school', 'family']",5
313,621739,"[2104, 7457, 7404, 15048, 18054]","[4, 45, 20, 13, 7]","['all-time-favorites', 'classics', 'classic', 'humor', 'library-books']",5
314,69242,"[25506, 31505, 21773, 21689, 26735]","[21, 9, 283, 177, 11]","['recommended', 'unfinished', 'nonfiction', 'non-fiction', 'school']",5
315,191117,"[15048, 12680, 26735, 18054, 18051]","[94, 39, 8, 5, 8]","['humor', 'funny', 'school', 'library-books', 'library-book']",5
316,122125,"[15048, 12680, 11221, 25822, 18054]","[26, 11, 11, 5, 5]","['humor', 'funny', 'family', 'reviewed', 'library-books']",5
317,1587362,"[14764, 21773, 21689, 2277, 31557]","[2, 36, 94, 3, 2]","['home-library', 'nonfiction', 'non-fiction', 'american', 'unread']",5
318,7579,"[25506, 31505, 6122, 21773, 21689]","[2, 6, 3, 36, 113]","['recommended', 'unfinished', 'calibre', 'nonfiction', 'non-fiction']",5
319,99296,"[15048, 8067, 12680, 26735, 11221]","[75, 5, 25, 14, 9]","['humor', 'contemporary-fiction', 'funny', 'school', 'family']",5
320,2615,"[25506, 31505, 21773, 21689, 26735]","[14, 7, 75, 276, 6]","['recommended', 'unfinished', 'nonfiction', 'non-fiction', 'school']",5
321,84699,"[25506, 31505, 21773, 21689, 9484]","[8, 7, 81, 28, 5]","['recommended', 'unfinished', 'nonfiction', 'non-fiction', 'didn-t-finish']",5
322,562763,"[15048, 12680, 26735, 25822, 18051]","[65, 36, 4, 4, 3]","['humor', 'funny', 'school', 'reviewed', 'library-book']",5
323,835623,"[31505, 21773, 21689, 9484, 32099]","[10, 176, 561, 5, 5]","['unfinished', 'nonfiction', 'non-fiction', 'didn-t-finish', 'want-to-read']",5
324,39542,"[14764, 21773, 21689, 22944, 32099]","[6, 33, 99, 3, 3]","['home-library', 'nonfiction', 'non-fiction', 'paperback', 'want-to-read']",5
325,16012,"[32989, 1128, 11978, 18640, 15048]","[10, 4, 3, 3, 3]","['ya', '5-stars', 'finished', 'love', 'humor']",5
326,386421,"[2104, 15048, 14764, 26735, 11221]","[3, 6, 4, 3, 5]","['all-time-favorites', 'humor', 'home-library', 'school', 'family']",5
327,40168,"[2104, 31505, 21773, 21689, 25822]","[3, 1, 29, 77, 2]","['all-time-favorites', 'unfinished', 'nonfiction', 'non-fiction', 'reviewed']",5
328,7723797,"[25506, 21773, 21689, 22944, 26735]","[5, 31, 57, 4, 6]","['recommended', 'nonfiction', 'non-fiction', 'paperback', 'school']",5
329,29291,"[2104, 7457, 7404, 26735, 11221]","[14, 242, 96, 15, 37]","['all-time-favorites', 'classics', 'classic', 'school', 'family']",5
330,9677870,"[15048, 12680, 21689, 26735, 18051]","[30, 9, 11, 6, 6]","['humor', 'funny', 'non-fiction', 'school', 'library-book']",5
331,134360,"[21773, 21689, 2277, 25822, 18051]","[11, 30, 2, 1, 1]","['nonfiction', 'non-fiction', 'american', 'reviewed', 'library-book']",5
332,4485966,"[25506, 21773, 21689, 9484, 24993]","[5, 92, 319, 5, 4]","['recommended', 'nonfiction', 'non-fiction', 'didn-t-finish', 'read-2012']",5
333,97860,"[18886, 11370, 15048, 26837, 26735]","[9, 13, 37, 13, 13]","['magic', 'fantasy-sci-fi', 'humor', 'science-fiction', 'school']",5
334,39916,"[21773, 21689, 26735, 11221, 18054]","[49, 102, 4, 13, 6]","['nonfiction', 'non-fiction', 'school', 'family', 'library-books']",5
335,32929,"[2104, 7457, 1128, 7404, 11221]","[31, 692, 27, 106, 26]","['all-time-favorites', 'classics', '5-stars', 'classic', 'family']",5
336,13425570,"[25506, 31505, 21773, 21689, 9484]","[8, 5, 99, 141, 5]","['recommended', 'unfinished', 'nonfiction', 'non-fiction', 'didn-t-finish']",5
337,386234,"[2104, 7457, 15048, 14764, 11221]","[3, 10, 8, 3, 7]","['all-time-favorites', 'classics', 'humor', 'home-library', 'family']",5
338,5103512,"[18640, 21773, 21689, 22944, 18054]","[1, 7, 15, 1, 2]","['love', 'nonfiction', 'non-fiction', 'paperback', 'library-books']",5
339,19330,"[2104, 7457, 1128, 7404, 14764]","[10, 420, 7, 87, 6]","['all-time-favorites', 'classics', '5-stars', 'classic', 'home-library']",5
340,1908511,"[15048, 12680, 26735, 18054, 18051]","[80, 37, 5, 8, 8]","['humor', 'funny', 'school', 'library-books', 'library-book']",5
341,1635,"[14764, 21773, 21689, 9484, 32099]","[3, 23, 31, 3, 2]","['home-library', 'nonfiction', 'non-fiction', 'didn-t-finish', 'want-to-read']",5
342,1191,"[21773, 21689, 32099, 31557, 11221]","[9, 25, 2, 2, 1]","['nonfiction', 'non-fiction', 'want-to-read', 'unread', 'family']",5
343,36071,"[14764, 31505, 21773, 21689, 22944]","[5, 5, 54, 153, 3]","['home-library', 'unfinished', 'nonfiction', 'non-fiction', 'paperback']",5
344,6486483,"[25506, 21773, 21689, 9484, 32099]","[6, 95, 425, 7, 11]","['recommended', 'nonfiction', 'non-fiction', 'didn-t-finish', 'want-to-read']",5
345,2865944,"[15048, 12680, 11503, 26735, 11221]","[18, 5, 3, 6, 4]","['humor', 'funny', 'favorite-authors', 'school', 'family']",5
346,563887,"[32989, 7457, 7404, 14764, 26735, 11221]","[8, 14, 7, 8, 7, 6]","['ya', 'classics', 'classic', 'home-library', 'school', 'family']",6
347,994156,"[11978, 26771, 26837, 22944, 12948, 1078]","[7, 16, 8, 2, 3, 2]","['finished', 'sci-fi', 'science-fiction', 'paperback', 'general-fiction', '4-stars']",6
348,38315,"[25506, 31505, 14552, 21773, 21689, 22944]","[10, 8, 13, 163, 562, 6]","['recommended', 'unfinished', 'history', 'nonfiction', 'non-fiction', 'paperback']",6
349,68984,"[7457, 24999, 25506, 14764, 21773, 21689]","[4, 4, 5, 4, 26, 125]","['classics', 'read-2016', 'recommended', 'home-library', 'nonfiction', 'non-fiction']",6
350,105549,"[2104, 7457, 1128, 7404, 15048, 12680]","[8, 121, 9, 35, 41, 7]","['all-time-favorites', 'classics', '5-stars', 'classic', 'humor', 'funny']",6
351,301736,"[2104, 7457, 7404, 18640, 14764, 11221]","[10, 87, 28, 67, 12, 85]","['all-time-favorites', 'classics', 'classic', 'love', 'home-library', 'family']",6
352,514210,"[7457, 31505, 14552, 21773, 21689, 22944]","[4, 7, 19, 64, 159, 3]","['classics', 'unfinished', 'history', 'nonfiction', 'non-fiction', 'paperback']",6
353,2067,"[11978, 14552, 21773, 21689, 2277, 31557]","[6, 8, 97, 331, 3, 5]","['finished', 'history', 'nonfiction', 'non-fiction', 'american', 'unread']",6
354,98573,"[2104, 7457, 1128, 7404, 15048, 26735]","[16, 225, 11, 71, 12, 12]","['all-time-favorites', 'classics', '5-stars', 'classic', 'humor', 'school']",6
355,1298171,"[7457, 11505, 24999, 18640, 26837, 923]","[2, 1, 1, 2, 1, 1]","['classics', 'favorite-books', 'read-2016', 'love', 'science-fiction', '20th-century']",6
356,688663,"[14764, 21773, 21689, 9484, 31557, 18051]","[2, 51, 76, 2, 2, 2]","['home-library', 'nonfiction', 'non-fiction', 'didn-t-finish', 'unread', 'library-book']",6
357,857418,"[7457, 7404, 26735, 11221, 18054, 18051]","[36, 7, 4, 6, 5, 4]","['classics', 'classic', 'school', 'family', 'library-books', 'library-book']",6
358,2265,"[5444, 5180, 14764, 21773, 21689, 2277]","[4, 6, 4, 15, 70, 4]","['bookshelf', 'books-i-have', 'home-library', 'nonfiction', 'non-fiction', 'american']",6
359,65217,"[7457, 7404, 15048, 14764, 26735, 11221]","[35, 15, 7, 3, 5, 11]","['classics', 'classic', 'humor', 'home-library', 'school', 'family']",6
360,9529502,"[25147, 15048, 12680, 14764, 25438, 26735]","[4, 23, 7, 2, 17, 3]","['read-in-2011', 'humor', 'funny', 'home-library', 'realistic-fiction', 'school']",6
361,13531024,"[15048, 12680, 25822, 18054, 24993, 18051]","[167, 57, 10, 15, 11, 10]","['humor', 'funny', 'reviewed', 'library-books', 'read-2012', 'library-book']",6
362,26123,"[11978, 25506, 31505, 21773, 21689, 32099]","[3, 5, 4, 80, 260, 4]","['finished', 'recommended', 'unfinished', 'nonfiction', 'non-fiction', 'want-to-read']",6
363,209631,"[18886, 7457, 7404, 26735, 24993, 1078]","[4, 50, 13, 3, 2, 3]","['magic', 'classics', 'classic', 'school', 'read-2012', '4-stars']",6
364,921651,"[7457, 7404, 15048, 14764, 26735, 11221]","[8, 3, 7, 3, 4, 4]","['classics', 'classic', 'humor', 'home-library', 'school', 'family']",6
365,87424,"[7457, 7404, 15048, 923, 14552, 14487]","[21, 10, 6, 7, 4, 4]","['classics', 'classic', 'humor', '20th-century', 'history', 'historical-fiction']",6
366,911579,"[7457, 7404, 15048, 12680, 26735, 11221]","[36, 13, 5, 6, 4, 11]","['classics', 'classic', 'humor', 'funny', 'school', 'family']",6
